householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,numbUrban,medIncome,pctWPubAsst,PctPopUnderPov,PctLess9thGrade,PctUnemployed,NumImmig,HousVacant,NumInShelters,NumStreet,PopDens,burglPerPop
2.85,5.27,74.08,3.07,29.55,0,26629,16.21,15.65,13.25,9.04,3043,755,30,0,2583.4,957.57
2.49,31.78,65.61,1.82,1.41,396003,31873,5.19,10.83,6.02,4.16,15119,11439,534,104,2193.2,1964.73
2.45,0.54,95.58,1.34,2.03,0,28919,6.91,11.56,6.47,8.03,484,323,12,0,1016.2,267.54
2.53,20.56,78.6,0.55,0.55,27347,25473,7.47,12.13,13.74,4.09,331,809,22,4,1210.5,1529.9
2.45,33.67,64.97,0.97,0.64,152488,22197,9.76,18.18,12.71,6.9,2574,7424,150,2,1242.6,2033.1
2.19,1.4,93.83,3.83,2.8,13038,55748,2.85,3.28,1.37,2.76,1439,184,0,1,2693.8,1372.96
3.03,4.97,79.18,12.87,8.47,24529,56571,1.37,2.5,3.33,4.08,3538,479,0,0,1929.6,712.2
2.97,0.82,91.75,0.49,23.98,12142,37952,1.83,7.03,3.15,5.29,193,446,0,0,2007.9,647.58
2.79,3.54,94.3,1.57,1.73,34931,40287,4.29,4.28,4.57,4.5,1181,761,0,0,1516.5,488.82
2.93,0.41,98.7,0.79,0.49,12212,53045,1.85,2.51,3.24,3.39,365,162,0,0,712.7,237.88
2.67,0.2,98.33,0.63,0.88,0,25855,4.33,8.8,7.03,5.14,193,395,0,0,2151.9,544.08
2.61,39.06,59.75,0.97,0.3,0,21515,10.17,20.75,21.41,9.29,116,420,0,1,1720.5,1012.44
2.45,3.75,88.94,5.19,3.06,17283,32145,5.12,7.42,3.91,4.22,1038,384,0,2,4904.4,998.95
3.06,6,91.86,1.71,1.1,0,19487,5.44,32.21,11.84,6.07,438,289,0,0,1567,369.98
2.9,0.46,98.78,0.46,1.9,21625,34165,5.92,5.8,18.95,7.24,3540,504,0,0,2065.2,334.37
2.89,1.99,90.35,7.23,2.83,24152,75221,2.25,2.1,2.37,3.11,3307,312,8,0,4033.9,250.6
3,18.19,67.49,0.23,20.96,0,25679,8.31,16.54,18.52,6.75,927,427,0,0,804.2,1152.98
2.49,1.24,97.32,1.02,0.99,49366,40041,2.51,3.29,4.53,2.26,1911,441,0,0,3598.8,773.74
2.27,0.89,97.86,0.9,1.02,14903,33098,2.5,4.42,7.82,4.24,1244,172,0,0,5560.8,543.86
2.49,11.75,77.39,0.55,2.57,0,20463,9.21,22.03,10.49,7.81,325,1358,73,0,457.6,2788.54
2.64,61.92,34.92,1.95,3.47,496738,18477,14.8,31.63,13.24,12.41,20784,37338,783,109,2655.3,2274.93
3.09,79.42,20.14,0.03,0.33,34311,11576,21.41,44.08,17.48,17.87,61,1916,0,0,1304.6,4849.24
3.11,0.64,26.75,57.46,31.33,60738,32605,13.8,16.42,16.24,6.15,31477,793,0,0,7676.7,1302.14
2.77,3.36,72.53,8.83,32.34,91444,36991,6.74,8.05,8.96,5.43,23712,1289,0,3,7097.5,823.78
2.56,25.58,72.23,1.33,1.81,23101,26934,7.39,14.41,12.64,7.2,598,611,0,1,2176.1,931.21
2.67,0.44,98.58,0.82,0.76,24825,43960,5.4,4.16,4.36,6.39,1131,224,0,0,3208.9,543.96
2.79,3.1,91.76,2.02,1.76,51483,37644,2.85,7.33,2.53,3.89,1617,1842,0,0,592.2,608.78
2.79,7.51,90.43,0.82,2.18,19899,31250,8.71,9.58,9.34,7.4,650,187,0,0,3191,1000.1
2.6,0.99,97.62,0.9,1.04,54063,41586,5.32,4.13,2.94,5.56,2453,1108,7,0,3067.4,608.71
2.6,38.93,59.62,1.01,1.02,196278,22446,8.39,22.43,9,9.13,4113,7375,206,16,1605.1,2369.29
3.43,0.32,97.84,0.93,1.01,15216,46515,2.48,3.64,2.64,5.2,112,89,0,0,430.2,921.43
2.43,28.18,70.81,0.74,0.39,42523,19187,10.34,20.44,16.03,8.36,590,1634,8,0,1154.8,2075.65
2.42,0.39,98.93,0.46,0.45,0,25434,10.93,12.1,8.55,6.24,473,565,28,2,2307.7,1054.48
2.62,0.25,96.43,2.58,0.89,56177,32375,5.41,7.09,7.29,3.85,1728,621,24,0,3705.5,530.25
2.65,2.78,94.3,2.06,1.44,41042,39045,3.03,4.21,2.73,3.99,1307,666,0,0,1230.1,650.09
3,36.35,58.94,0.88,6.84,0,21633,11.46,23.22,13.58,10.18,594,571,0,0,683.3,1521.66
2.44,4.1,85.61,0.59,21.96,0,22186,6.71,15.11,12.56,6.59,752,1176,4,0,1081.1,780.36
2.94,1.59,96.89,0.88,2.52,0,36469,2.54,5.43,6.01,5.46,673,739,0,0,351.2,230.18
2.89,43.69,53.67,1.43,1.98,95829,23216,7.38,21.17,9.23,5.87,3213,3009,197,38,808,2000.82
2.76,1.72,83.17,5.48,16.31,50323,31699,11.05,10.34,6.78,5.79,3533,629,40,0,3393.8,1185.13
2.52,0.14,97.84,0.5,2.4,0,23220,11.92,15.71,7.52,12.21,212,239,0,0,3241.1,670.22
2.1,8.12,91.25,0.4,1.03,16548,23630,7.36,14.01,5.99,6.83,812,3604,6,0,1089.5,1263.23
2.72,6.57,86.75,3.94,7.69,65585,43832,3.98,5.76,10.08,5.4,9838,1856,65,41,1502.8,844.22
2.37,29.65,68.18,1.47,0.68,0,21011,9.82,18.55,18.6,6.12,343,501,17,0,1334.2,2347.27
2.75,1.48,97.16,0.48,1.36,5794,43937,3.92,3.77,4.83,5.94,244,123,0,0,311.3,634.14
2.46,22.57,74.4,2.37,1.07,632270,26630,9.43,17.26,5.66,5.91,23453,21040,574,5,3224.5,2043.9
2.63,2.01,94.86,0.84,5.28,51418,36945,8.39,8.83,8.5,7.13,2950,1746,44,1,1489.1,1451.62
3.73,0.78,38.93,1.29,90.7,12141,27415,18.43,17.53,36.03,11.48,4807,81,0,0,1793,2029.31
2.41,0.24,98.74,0.54,0.47,0,20472,10.47,13.45,11.96,9.29,147,288,0,0,1289.1,907.65
2.48,7.74,89.84,1.95,0.89,0,23420,7.79,14.7,13.85,6.32,374,593,0,0,843.3,762.58
3.62,5.25,58.66,8.58,54.37,142192,37174,11.02,12.52,23.66,6.71,44636,1945,309,30,5616.7,1101.67
2.55,6.05,92.03,1.52,0.58,0,25221,10.25,13.44,6.56,7.89,232,368,0,0,1918.9,574.89
2.42,10.02,88.64,0.95,1,0,26086,5.73,11.3,14.9,4.77,556,724,0,1,2270.1,898.69
2.21,15.19,82.53,1.79,1.22,10448,32237,2.64,7.31,6.38,4.17,414,260,0,0,4434.6,673.43
2.51,0.6,89.6,2.25,13.87,31896,54516,3.19,7.17,3.37,3.82,4279,1965,0,47,4630.7,1106.39
2.64,28.09,52.69,4.12,27.63,1630672,26261,7.06,20.74,14.21,8.18,290374,109558,1780,151,2915.3,1558.06
2.74,0.51,98.18,1,1.07,24174,43759,3.25,4.59,4.2,5.29,1207,306,0,0,1756.9,628.86
2.69,59.17,40.18,0.45,0.38,0,15938,21.1,37.31,21.36,11.24,120,559,0,0,1976.8,4067.01
2.57,37.1,60.19,2.11,1.08,54052,36043,5.13,8.46,3.61,4.81,3897,850,0,0,6420.1,244.2
2.43,13.5,75.28,8.44,6.79,95802,33140,6.43,10.7,7.09,5.15,21350,2574,252,33,14370.9,989.88
2.48,3.77,87.34,0.3,13.97,0,20742,14.32,18.67,12.6,11.19,288,300,0,0,2980.2,763.91
2.76,0.24,99.45,0.22,0.28,25438,32066,3.79,5.32,6.09,6.27,379,259,0,0,991,265.36
2.5,7.58,81.61,1.79,16.27,75491,30121,9.08,12.8,15.44,7.84,12444,2165,62,10,5462.9,1549.64
3.33,0.07,98.05,0.58,1.85,13950,25341,7.5,12.97,2.54,4.52,194,170,0,0,1392.8,477.76
3.67,4.63,88.93,5.84,1.19,0,14350,5.54,44.66,3.9,8.54,1778,305,109,0,3029,329.07
2.56,1.13,97.1,1.49,0.75,19749,49858,1.95,2.59,1.47,2.54,581,324,0,0,2158.8,199.86
2.97,0.76,97.85,0.95,1.19,1813,44717,3,3.11,4.83,1.98,320,91,0,0,379.5,390.3
2.66,59.21,39.1,1.08,1.03,736014,24045,16.45,21.87,14.81,9.16,23467,27222,1144,387,8791.5,2513.45
2.3,9.26,65.59,22.54,6.64,22869,39538,5.64,5.17,3.56,3.64,4533,387,60,12,6069.3,1483.25
2.8,0.15,98.74,0.51,1.31,0,26873,8.23,10.81,15.8,3.9,188,120,19,0,1902.7,556.27
2.87,7.31,77.8,3.47,18.93,77010,35554,4.98,7.83,12.01,5.37,9909,1071,28,0,3388.3,933.98
3.37,0.34,70.94,0.69,76.97,84021,22068,13.98,32.75,31,10.26,22212,3692,48,3,2501.5,2145.37
2.26,1.24,92.04,4.79,2.64,33840,27785,6.88,13.01,3.26,6.69,2069,977,40,8,2024.4,775.17
2.76,0.82,97.6,1.26,1.86,49020,55752,2.55,3.61,5.24,4.16,4215,833,22,8,1716.6,933.1
3.19,1.8,95.41,1.39,2.5,12623,60026,3.33,1.74,1.94,5.57,1074,185,0,0,487.8,232.96
2.92,14.54,80.05,2.88,12.14,26506,36297,3.04,6.68,5.18,5.04,4919,729,0,0,6633.1,1113.87
2.73,1.26,85.47,0.34,34.76,0,26409,5.73,14.93,18.05,5.93,1362,1068,16,12,1037.3,831.78
3.13,1.1,85.74,10.12,9.44,52422,67892,2.02,1.9,2.04,2.72,6306,567,0,0,2889.9,402.87
2.44,4.3,89.06,5,5.13,45061,39822,3.67,5.72,8.61,5.57,5915,838,0,1,8173.9,981.7
2.29,45.6,51.64,1.4,5.98,27341,20731,4.85,14.17,11.42,7.49,8871,1959,0,0,7341.8,1179.32
2.72,0.66,97.59,1.24,0.86,0,22497,5.56,17.15,11.45,6.14,449,348,0,0,2065.6,490.9
2.92,2.87,87.21,8,5.46,46561,49475,2.05,2.02,3.29,2.86,5769,684,0,0,2406,474.72
3.34,12.72,83.03,2.64,4.13,24692,30007,3.15,8.96,3.97,2.85,867,286,0,0,761.2,363.36
2.49,0.26,94.78,1.15,5.08,46951,25677,7.44,14.42,5.93,7.01,1717,817,111,3,2479.5,1193.32
2.39,0.96,96.08,1.87,3.26,43426,26109,5.48,9.28,7.65,4.17,2748,2408,12,12,3021.6,1210.77
2.61,1.95,92.19,1.53,2.38,20075,27235,3.93,8.67,5.08,6.17,554,1172,0,0,3714.8,935.84
2.99,0.73,94.12,0.42,2.42,10434,36512,3.1,3.86,4.25,4.37,65,291,0,0,839,549.45
2.61,2.39,91.79,4.91,7.81,14061,51814,3.52,5.18,9.55,3.87,1813,621,0,0,2304.9,511.36
4.05,54.83,10.58,1.93,43.68,90454,24971,23.3,27.5,25.38,14.33,24239,916,39,82,8588.5,1651.16
2.52,35.19,63.79,0.66,0.59,0,24081,9.11,15.58,11.71,4.31,252,744,24,0,1361.6,3011.56
2.52,10.72,86.68,1.69,1.7,26763,29652,3.61,7.44,5.09,4.76,725,1009,0,0,1287.7,911.84
2.62,0.16,98.09,1.15,1.37,20586,41129,4.36,4.21,5.57,4.54,876,224,0,0,2721.6,236.07
2.52,27.36,70.32,1.55,1.22,0,24712,6.77,17.05,10.6,5.75,606,577,59,1,1930.5,2486.25
2.56,38.46,60.07,0.84,1.41,0,18619,14.08,24.78,13.46,8.15,164,591,0,35,917.2,2698.99
2.56,8.05,90.21,1.29,0.56,0,22634,5.92,18.04,11.47,6.44,624,1185,1,0,1445,733.81
2.36,4.96,93.83,0.65,0.7,0,17058,10.51,20.8,24.59,7.05,116,385,0,0,1319.4,1586.91
2.88,4.41,84.78,8.47,5.33,0,25556,4.51,8.4,4.32,5.35,1318,202,4,1,2194.2,294.52
3.06,5.29,92.35,1.78,1.4,14583,51129,3.86,2.34,4.97,4.1,611,110,0,0,1851.6,629.77
2.82,3.69,81.15,9.36,14.63,73557,44700,5.62,4.87,5.49,4.33,9519,693,0,0,7558.3,873.27
2.63,0.23,98.84,0.83,0.71,10092,66844,1.81,1.33,1.52,2.86,633,110,0,0,3609.4,205.78
2.52,0.21,97.61,1.27,0.72,0,25710,7.3,9.09,10.43,4.57,157,250,0,0,2278.3,361.07
2.58,3.21,91.44,4.9,1.6,13874,44218,0.84,4.57,1.23,2.74,1050,416,0,0,5419.5,991.03
2.53,29.71,68.79,0.75,1.65,30326,21078,10.51,18.65,17.74,7.38,553,1091,22,0,1209.9,2534.31
2.51,1.53,97.96,0.27,0.37,51881,20695,11.6,18.03,9.35,8.18,573,2014,43,0,5131,792.5
2.73,1.12,94.03,1.13,8.52,0,35140,7.91,7.84,3.49,4.02,818,391,0,0,884.5,1104.59
2.81,0.72,96.34,2.15,1.21,11041,43929,1.99,2.7,1.61,4.34,202,106,0,0,1462.5,261.6
2.53,17.79,80.27,0.43,1.81,18405,25716,11.32,11.85,8.57,8.95,480,440,73,14,4217.5,1115.91
2.9,0.16,97.46,0.61,3.38,0,33628,3.94,6.62,5.75,6.25,146,298,0,0,926,730.72
2.48,3.31,95.22,1.19,0.92,39788,44747,1.24,3.04,0.93,2.42,956,974,0,0,1610.3,706.82
2.83,8.04,86.58,4.52,2.58,24233,51035,2.67,3.72,5.16,3.01,2708,533,99,0,1124,765.95
2.84,0.24,98.43,1.06,0.68,22539,52783,2.65,2.1,2.46,5.21,964,172,0,0,2191.9,457.89
2.35,3.21,93.44,1.78,4.46,11354,35989,3.71,6.99,4.71,4.35,637,3973,0,0,1705,1343.51
2.85,0.55,97.81,1.23,0.94,21578,45165,3.98,3.26,8.64,8.24,1135,287,0,0,1182,942.12
2.76,23.44,72.2,1.27,4.48,0,21946,8.29,17.24,20.26,4.7,285,461,0,0,1560.3,1141.78
2.5,2.64,93.3,2.98,2.63,43877,25363,11.42,13.92,19.97,9.35,3072,1167,44,0,5497.8,588.16
2.79,7.07,71.04,17.65,9.82,17460,45820,4.48,3.69,3.79,4.48,2526,237,0,0,3274.6,1213.13
2.3,8.49,84.84,4.99,5.5,13279,39603,3.41,5.83,5.94,5.21,2480,327,0,0,6974.3,540.12
2.72,5.64,88.49,0.41,10.45,0,26037,6.44,14.9,12.65,8.64,876,1084,0,0,1102.1,879.49
2.66,54.84,44.01,0.79,0.73,610337,22674,11.85,22.96,10.89,8.71,8298,18744,309,126,2300.9,2474.07
2.95,4.6,92,2.11,2.73,17709,35228,4.27,5.04,5.67,4.74,1003,517,0,0,1447.3,216.9
2.46,1.26,84.15,0.88,1.91,0,14316,13.97,29.11,14.32,10.5,180,790,2,0,689.6,1299.29
2.59,3.73,87.56,4.63,1.8,0,18501,2.98,26.41,4.35,6.22,2642,1599,19,0,1299.5,778.93
1.99,1.16,92.53,3.8,6.95,18219,54497,1.98,5.55,0.7,1.87,1499,517,0,2,12277,1482.61
2.41,38.95,60.35,0.33,0.61,0,21581,8.63,18.5,18.32,6.23,83,315,0,0,1487.2,1792.65
2.77,0.72,97.66,1.02,1.38,15624,36906,1.87,3.67,5.87,3.4,474,228,0,0,2002.1,528.05
2.41,0.27,94.75,1.57,2.71,0,21579,8.69,17.44,7.53,9.82,388,365,13,0,1375,1435.46
2.77,2.19,86.95,1.45,15.52,50618,34205,4.29,7.87,5.6,4.62,2157,3690,0,5,794.8,951.79
2.48,1.53,97.3,0.18,2.09,0,25021,6.17,10.19,9.68,5.06,413,460,0,0,1840.7,618.62
2.87,0.78,96.6,2.36,0.95,35308,50916,1.77,2.3,2.44,3.59,1911,815,0,0,1382.8,478.8
2.54,0.37,98.93,0.43,0.65,0,42386,5.49,5.29,4.48,6.32,421,479,0,0,351.4,238.63
2.51,17.85,74.61,1.8,7.98,122700,26339,13.1,19.56,6.92,8.43,3910,3153,102,3,3608.4,1140.9
2.76,8.16,85.38,5.57,1.81,30093,43244,5.35,4.88,4.51,6.41,3495,371,0,0,2883.6,767.82
2.63,42.19,49.31,4.81,8.22,58089,18548,11.56,28.12,16.7,12.78,4018,3420,21,1,734.1,2343.83
3,96.67,2.68,0.47,0.3,0,15531,12.42,36.18,13.67,16.51,233,626,0,0,777.7,4019.61
2.63,4.86,92.15,1.78,2.68,47923,52205,1.8,3.32,2.64,2.64,3036,2129,0,0,1420.2,694.1
2.6,1.23,98.13,0.29,0.85,0,21144,10.31,19.15,6.65,10.91,189,630,0,0,484.7,542.58
1.99,5.58,93.87,0.22,2.11,19505,43148,2.61,6.19,3.29,2.99,1171,5497,0,10,1718.2,1426.12
2.17,9.34,87.88,1.14,6.21,11805,26710,2.27,12.63,5.57,4.21,1669,553,19,0,5843.6,2084.03
2.88,23,66.37,0.9,35.28,26866,20594,11.17,29.91,22.93,7.11,5326,1458,29,5,2232.9,4646.58
2.68,3.18,87.82,4.16,7.93,0,39087,4.61,7.18,3.58,4.84,1992,900,0,0,1288.6,947.71
2.68,0.99,90.64,3.69,11.48,74623,36716,3.17,6.62,3,4.19,3153,2040,12,0,2688.6,795.66
3.8,0.12,70.23,0.1,88.43,32921,15605,19.16,44.47,44.56,16.97,8583,2372,34,0,2013.3,1795.3
2.53,7.67,81.28,0.41,1.25,0,19906,10.84,19.95,13.4,9.04,173,782,20,0,1303.3,970.22
2.39,0.04,98.85,0.47,0.83,0,24091,5.88,11,12.48,4.67,86,272,0,0,755.9,1080.55
2.74,1.17,96.11,2.2,1.58,13894,39735,4.84,6.68,9.71,5.73,796,161,0,0,3041.6,272.86
3.08,2.2,61.55,6.06,45.71,61284,29492,13.18,16.82,18.87,7.78,13623,1237,97,21,3441.4,1373.32
2.48,1.45,96.2,0.98,1.97,111456,28242,5.16,9.52,6.88,5.46,1760,2940,7,0,1386.3,1218.02
2.49,15.37,83,1.38,0.38,0,25007,5.61,10.6,18.01,4.05,133,510,0,0,870.6,1391.64
2.77,1.41,96.17,1.92,1.14,37926,47335,2.9,3.66,3.26,4.07,1488,775,0,0,1356.3,605.02
2.59,1.74,86.14,4.52,19.56,0,28266,11.52,12.68,8.02,5.63,1085,433,0,0,4832.5,975.89
2.44,0.14,97.38,0.68,1.22,0,25711,5.14,11.33,6.74,6.42,412,539,0,0,1649.9,592.37
3.02,6.94,90.21,2.25,1.19,12910,46573,2.25,1.88,4.68,4.38,647,286,0,0,1915.4,452.25
2.51,10.09,88.84,0.46,0.78,0,27597,3.87,9.67,10.26,4.81,486,1275,30,0,1287.8,620.1
2.54,17.67,80.17,0.41,2.55,37446,20830,16.76,24.71,9.08,11.02,644,966,44,0,3271,909.99
2.49,4.27,94.32,1.07,1.06,22800,27081,5.86,10.68,7.35,7.1,901,497,0,0,1033.9,528.39
2.81,1.28,73.45,3.32,38.98,77671,38020,6.38,7.75,7.8,4.84,12435,1121,61,0,5983.9,838.65
3.07,0.67,98.32,0.87,0.56,9560,66084,1.45,1.67,1.99,4.2,531,73,0,0,700.5,313.48
2.68,69.94,28.02,0.13,2.6,13176,13778,30.57,35.13,15.89,18.28,84,423,0,0,4012.2,3064.92
2.31,0.61,96.06,1.52,4.29,0,32708,9.91,8.21,5.22,4.14,467,193,0,0,1679.1,662.47
2.74,1.81,77.9,18.1,6.26,110330,56307,2.39,6.44,1.39,3.32,24629,1964,10,0,2516.4,784.13
2.61,0.49,98.49,0.58,0.65,0,22617,12.45,16.04,12.33,7.63,737,425,0,0,1218.9,744.8
2.95,11.76,59.82,1.57,55.54,41967,28377,10.45,15.19,28.9,10.91,10506,810,14,0,8476.8,2042.92
2.57,0.19,98.02,0.94,1.03,23219,32285,5.58,5.96,6,4.46,473,237,0,0,3017.6,423.21
3.13,1.52,88.15,5.46,12.68,100217,53967,3.85,3.56,3.42,4.11,11938,1113,11,0,2928.3,568.45
2.73,1.02,94.16,4.38,1.95,36427,56011,1.17,1.54,1.4,2.42,2890,531,0,0,4401.5,174.32
2.78,1.6,96.47,1.75,0.98,21816,46654,1.51,2.49,2.92,2.24,598,309,0,0,3337.8,285.29
2.44,3.14,95.46,0.77,1.1,48622,29987,10.54,9.74,6.67,7.56,2037,1356,22,0,1152.3,1135.15
2.91,18.72,76.46,1.23,5.72,10639,33527,9.94,13.81,9.47,6.97,425,166,59,2,3565.8,1555.7
2.96,40.76,53.02,3.86,13.34,21044,41187,6.29,5.98,11.62,6.38,4403,246,0,0,7547,1268.93
2.74,0.95,97,1.51,1.03,17301,46353,2.78,3.65,2.76,4.44,509,353,0,0,2890.2,263.45
2.44,0.23,95.53,3.47,6.03,13790,39433,3.74,3.43,10.85,4.71,2050,752,0,0,5152.4,528.73
2.8,1.24,90.49,4.7,17.06,34874,37840,5.13,6.06,15.2,6.22,9403,965,0,0,3681.5,1266.31
2.57,5.66,90.17,3.07,5.28,19757,66464,2.17,2.62,4.85,3.06,2646,309,0,0,3150.4,408.95
3.06,3.97,92.37,3.21,2.39,0,53514,1.07,2.24,2.18,4.22,875,331,0,0,787.7,70.31
2.9,6.14,91.22,2.03,1.47,52551,41224,3.72,3.35,5.68,5.21,1728,1366,76,0,2234,643.9
2.66,17.18,69.88,1.55,19.8,55002,22577,6.14,22.01,12.26,5.78,3653,2302,55,0,1625.5,1378.03
2.53,2.51,68.29,0.38,1.77,0,14822,11.08,33.2,13.52,9.79,89,468,57,0,1699,1420.73
2.89,0.42,85.9,12.37,4.6,19378,78965,1.53,2.85,1.83,2.83,3003,224,0,0,2157.9,4450.57
2.73,11.91,83.95,3.03,3.6,21659,57568,2.38,3.21,5.33,3.45,2869,214,0,0,5423.3,900.9
2.46,2.93,90.16,0.69,1.93,0,26405,4.75,10.74,7.5,4.86,305,1561,48,0,1466,1109.46
2.72,1.37,97.22,1.16,1.33,9546,42310,3.98,4.99,6.58,6.26,648,236,0,0,553.2,250.37
2.77,46.17,52.96,0.72,0.53,0,20374,16.09,25.36,18.2,8.37,168,602,0,0,1250.2,1317.3
2.56,0.83,95.53,3.31,1.31,24720,53488,2.73,3.64,3.19,3.87,3043,304,0,0,5125.2,257.51
2.7,0.24,98.94,0.4,1.52,24573,40683,4.75,3.73,10.72,5.4,2467,453,0,0,1046,520.82
2.46,7.11,89.25,2.38,2.4,193187,26703,7.15,12.89,5.59,4.95,6076,4836,301,16,2477.6,1015.93
2.47,4.12,92.37,2.6,1.34,31300,27558,7.9,15.39,8.32,6.4,1128,615,0,0,2702.3,615.48
2.36,29.12,67.89,2.38,1.72,75728,40579,3.71,5.83,5.17,5.77,10698,2942,0,0,2786.6,1235.14
2.55,0.8,98.04,0.78,1.31,11217,39864,3.76,4.56,8.73,4.71,512,273,0,0,946.4,587.63
2.51,2.18,93.98,2.84,3.15,60110,49642,3.78,3.63,5.83,3.96,7424,1105,0,0,2639.6,963.78
2.61,0.76,95.33,3.23,0.82,22246,40324,3.07,6.54,3.93,3.98,946,288,0,0,3228.3,843.69
2.37,0.17,97.74,0.58,2.1,0,23819,6.39,10.73,8.47,5.82,260,618,1,0,1755.1,415.49
2.57,1.82,95.3,1.85,0.95,23788,37093,2.93,3.85,3.86,4.76,580,269,0,0,3993.4,545.29
3.05,2.48,85.67,1.41,18.99,50418,30795,11.73,12.49,8.85,9.21,3332,808,0,0,1007.4,1346.17
2.57,0.92,93.14,2.32,6.66,0,19642,4.5,21.03,3.51,4.79,935,676,10,0,2312.6,327.86
2.38,20.03,78.72,0.52,1.66,0,21328,6.28,14.8,10.27,7.37,500,876,0,0,1690.2,410.77
2.47,1.43,97.65,0.65,0.43,12038,29647,5.04,6.04,10.78,4.9,121,236,0,0,3978.2,499.83
2.82,0.94,97.5,0.74,0.79,0,37783,4.82,5.08,8.37,4.65,62,177,0,0,428.6,728.93
2.63,6.33,92.86,0.26,0.33,10795,28693,7.58,10.52,13.96,5.6,39,240,0,0,828.9,187.11
2.38,18.59,80.8,0.31,0.45,0,21133,7.77,16.19,20.61,4.86,97,398,4,0,1256.4,1224.59
2.83,0.95,76.55,4.06,33.93,51266,39967,6.42,8.03,9.97,5.51,10183,558,21,2,6759.8,838.08
2.37,4.25,81.41,0.58,1.26,0,15795,10.01,22.93,12.72,8.39,190,931,11,0,1196.7,1128.39
3.07,1.08,96.2,2.32,2.72,11997,63384,1.55,1.53,5.36,2.99,1117,112,0,0,1345.8,49.17
3.08,0.97,65.02,6.55,34.84,0,22168,20.78,26.82,22.88,12.79,4868,487,112,9,2538.9,1414.54
2.62,18.96,57.25,8.11,27.29,131591,35103,9.16,14.92,11.37,6.3,36227,2833,220,14,5524.4,1332.65
2.49,8,91.54,0.22,0.5,0,17103,15.88,19.69,12.07,10.36,558,1089,43,0,3206.2,1063.07
2.66,22.83,75.96,0.92,0.37,17366,27552,8.64,17.16,10.44,6.07,194,274,0,0,1589.7,637.5
2.47,1.22,97.54,0.9,0.57,11935,32124,2.66,4.02,10.58,3.26,333,215,0,0,691.2,376.35
2.53,17.03,82.03,0.28,0.81,10687,14423,20.54,26.75,12.87,12.86,232,449,16,0,4859.5,519.57
2.93,11.17,87.79,0.56,0.49,0,23839,6.82,11.41,16.01,3.75,110,331,0,0,912.4,756.72
2.46,21.9,76.14,0.41,3.78,0,20380,6.22,20.32,8.87,7.43,712,1013,14,0,1651.7,3437.18
2.5,7.67,91.48,0.43,0.65,43264,21003,9.97,19.83,17.48,7.63,273,1798,58,1,3156.1,2557.94
2.86,0.45,97.05,1.75,0.33,0,20184,3.94,22.83,9.93,3.91,402,327,0,0,1509.8,631.02
2.71,1.64,91.75,0.22,1.51,15395,28315,5.66,8.3,7.49,5.44,84,634,20,0,810.2,825.45
2.74,0.58,95.34,1.22,4.18,43929,29887,5.12,10.5,5.12,4.75,1095,828,32,1,2923.1,827.32
2.67,1.85,90.07,1.51,10.88,288091,30273,3.8,9.5,4.97,5.11,14014,32605,217,86,2560.8,1436.61
2.62,1.7,94.42,2.97,1.97,11133,44044,2.42,3.45,3.83,4.41,1050,375,0,0,664.7,400.68
2.82,12.07,82.57,0.38,8.07,8616,32083,11.34,13.7,7.23,8.32,225,163,0,0,355.3,488.7
2.93,0.65,96.03,2.28,2.61,11631,47513,2.78,3.61,5.18,5.09,484,177,0,0,1734.9,700.47
2.35,0.38,96.39,0.35,5.62,18196,19686,6.29,16.72,10.37,6.82,425,5055,0,1,1063,968.19
2.82,4.82,61.64,26.37,19.39,279874,43088,5.77,5.85,7.33,4.43,86104,3641,217,122,4522.6,589.2
2.55,0.83,96.39,1.8,2.32,10325,43253,3.69,5.57,4.25,5.92,664,160,0,0,1902.6,592.11
2.62,30.39,56.66,0.62,0.45,0,19030,17.99,29.1,17.8,8.66,183,513,2,0,1493.3,3077.95
2.57,7.09,91.75,0.79,0.95,22987,41489,2.78,3.96,3.77,3.7,506,445,0,0,3761,305.27
2.69,38.85,58.41,1.75,1.97,133793,30144,5.73,10.82,6.84,5.87,3858,3950,18,1,2492.2,682.11
2.37,0.22,98.77,0.67,0.76,0,28381,5.77,7.49,8.24,4,183,248,0,0,1593,433.83
2.71,49.29,49.64,0.7,1.03,49188,18546,14.61,28.78,14.08,11.25,559,2214,49,0,1919.6,1638.25
2.85,4.21,93.23,1.26,2.81,70811,32659,11.19,11.92,9.06,8.88,2761,866,0,0,2894.5,1057.7
2.53,1.28,98.36,0.2,1.13,10753,20036,10,16.7,14.37,9.34,30,360,0,0,3623,738.28
2.74,6.43,80.74,4.82,4.09,221745,43946,6.38,7.07,2.81,6.46,13359,11451,310,34,128.7,741.62
2.45,7.52,78.73,4.61,16.28,155037,31767,2.28,10.55,7.43,5.24,19560,7823,0,0,2213,989.75
2.58,3.28,95.48,0.74,1.38,0,30938,5.1,8.87,7.06,5.46,740,1063,1,0,848.9,939.81
3.14,0.19,98.46,1.18,0.52,2075,63782,0.5,2.24,4.76,3.83,519,159,0,0,369.3,149.69
2.5,18.85,69.02,0.53,1.5,0,19507,11.68,22.47,11.28,6.21,384,2586,73,0,1055.8,2135.15
2.75,0.13,98.74,0.47,0.92,0,34337,4.52,4.37,10.04,3.43,349,201,2,0,2302,331.69
