gender,card,type,items,spent
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,2,166.22
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,1,61.94
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,2,145.19
1,4,2,2,115.63
1,4,3,0,0
1,4,4,3,434.98
1,4,5,0,0
1,4,1,3,239.6
1,4,2,0,0
1,4,3,0,0
1,4,4,1,182.85
1,4,5,0,0
1,4,1,2,167.77
1,4,2,0,0
1,4,3,0,0
1,4,4,2,341
1,4,5,0,0
1,4,1,1,52.94
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,1,73.16
1,4,2,5,239.61
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,0,0
1,4,3,1,51.53
1,4,4,0,0
1,4,5,0,0
1,4,1,0,0
1,4,2,2,79.21
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,4,357.37
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,1,90.3
1,4,1,0,0
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,0,0
1,4,1,4,315.44
1,4,2,0,0
1,4,3,2,261.03
1,4,4,0,0
1,4,5,0,0
1,4,1,2,164.85
1,4,2,0,0
1,4,3,0,0
1,4,4,0,0
1,4,5,1,98.03
1,3,1,1,77.21
1,3,2,9,336.45
1,3,3,1,117.7
1,3,4,0,0
1,3,5,8,676.11
1,3,1,0,0
1,3,2,7,522.7
1,3,3,1,94.47
1,3,4,0,0
1,3,5,3,264.47
1,3,1,3,199.9
1,3,2,7,552.44
1,3,3,0,0
1,3,4,1,120.36
1,3,5,4,219.4
1,3,1,3,189.87
1,3,2,6,301
1,3,3,1,72.81
1,3,4,2,269.48
1,3,5,4,261.17
1,3,1,0,0
1,3,2,7,297.03
1,3,3,0,0
1,3,4,2,257.71
1,3,5,5,391.81
1,3,1,0,0
1,3,2,7,533.08
1,3,3,0,0
1,3,4,6,1051.42
1,3,5,2,151.88
1,3,1,0,0
1,3,2,4,338.18
1,3,3,2,291.09
1,3,4,1,128.17
1,3,5,0,0
1,3,1,1,74.41
1,3,2,9,679.83
1,3,3,1,120.26
1,3,4,0,0
1,3,5,2,174.11
1,3,1,0,0
1,3,2,6,466.34
1,3,3,2,258.51
1,3,4,0,0
1,3,5,2,161.73
1,3,1,0,0
1,3,2,9,786.66
1,3,3,0,0
1,3,4,0,0
1,3,5,5,392.26
1,3,1,0,0
1,3,2,5,226.39
1,3,3,0,0
1,3,4,0,0
1,3,5,6,530.15
1,3,1,0,0
1,3,2,6,245.36
1,3,3,0,0
1,3,4,1,144.77
1,3,5,2,129.41
1,3,1,0,0
1,3,2,9,579.12
1,3,3,0,0
1,3,4,1,140.95
1,3,5,3,189.65
1,3,1,0,0
1,3,2,4,213.71
1,3,3,1,93.97
1,3,4,2,247.21
1,3,5,4,211.46
1,3,1,2,91.97
1,3,2,10,378.31
1,3,3,1,89.77
1,3,4,0,0
1,3,5,2,169.16
1,3,1,0,0
1,3,2,4,188.91
1,3,3,0,0
1,3,4,5,665.62
1,3,5,5,423.98
1,3,1,3,187.78
1,3,2,9,593.72
1,3,3,1,105.27
1,3,4,0,0
1,3,5,1,52.18
1,3,1,1,53.53
1,3,2,8,378.55
1,3,3,0,0
1,3,4,0,0
1,3,5,7,509.29
1,3,1,3,183.09
1,3,2,5,362.94
1,3,3,0,0
1,3,4,0,0
1,3,5,5,428.89
1,3,1,3,199.08
1,3,2,0,0
1,3,3,1,138.97
1,3,4,0,0
1,3,5,4,404.87
1,3,1,4,242.01
1,3,2,10,575.03
1,3,3,1,93.59
1,3,4,0,0
1,3,5,3,159.34
1,3,1,0,0
1,3,2,9,451.68
1,3,3,0,0
1,3,4,0,0
1,3,5,3,285.67
1,3,1,1,54.65
1,3,2,9,890.52
1,3,3,0,0
1,3,4,1,151.85
1,3,5,6,537.11
1,3,1,1,53.37
1,3,2,5,294.64
1,3,3,0,0
1,3,4,0,0
1,3,5,4,366.97
1,3,1,2,159.57
1,3,2,4,242.17
1,3,3,2,220.8
1,3,4,2,377.83
1,3,5,3,273.1
1,3,1,5,401.24
1,3,2,3,105.06
1,3,3,0,0
1,3,4,0,0
1,3,5,6,589.88
1,3,1,1,87.19
1,3,2,12,824.36
1,3,3,2,272.64
1,3,4,1,144.03
1,3,5,5,503.52
1,3,1,1,69.95
1,3,2,1,89.2
1,3,3,5,615.3
1,3,4,2,250.08
1,3,5,0,0
1,3,1,5,259.73
1,3,2,6,492.15
1,3,3,4,433.69
1,3,4,2,350.14
1,3,5,2,136.57
1,3,1,4,265.93
1,3,2,2,63.41
1,3,3,0,0
1,3,4,1,141.69
1,3,5,2,168.37
1,3,1,3,192.6
1,3,2,8,629.38
1,3,3,4,440.36
1,3,4,0,0
1,3,5,5,352.63
1,3,1,5,451.34
1,3,2,11,646.15
1,3,3,0,0
1,3,4,1,114.14
1,3,5,5,496.12
1,3,1,3,257.74
1,3,2,10,849.44
1,3,3,4,307.16
1,3,4,1,115.05
1,3,5,4,319.33
1,3,1,3,252.86
1,3,2,3,141.11
1,3,3,2,206.95
1,3,4,1,154.43
1,3,5,4,333.9
1,3,1,3,206.01
1,3,2,6,332.84
1,3,3,1,140.13
1,3,4,0,0
1,3,5,1,70.87
1,3,1,4,205.32
1,3,2,2,121.4
1,3,3,3,413.36
1,3,4,0,0
1,3,5,5,358.92
1,3,1,3,244.65
1,3,2,2,111.4
1,3,3,1,83.37
1,3,4,3,544.09
1,3,5,3,177.3
1,3,1,1,88.82
1,3,2,3,248.26
1,3,3,0,0
1,3,4,1,145.39
1,3,5,3,251.49
1,3,1,1,82.28
1,3,2,5,447.21
1,3,3,0,0
1,3,4,2,331.01
1,3,5,3,305.46
1,3,1,3,238.5
1,3,2,5,269.75
1,3,3,1,114.41
1,3,4,1,198.23
1,3,5,2,151.52
1,3,1,2,123.67
1,3,2,2,143.51
1,3,3,2,240.81
1,3,4,1,183.12
1,3,5,5,533.14
1,3,1,4,260.87
1,3,2,10,892.3
1,3,3,1,151.17
1,3,4,4,527.96
1,3,5,2,199.38
1,3,1,5,376.93
1,3,2,7,671.61
1,3,3,1,55.47
1,3,4,3,481.35
1,3,5,2,152.86
1,3,1,0,0
1,3,2,2,143.9
1,3,3,4,323.83
1,3,4,4,746.65
1,3,5,1,91.97
1,3,1,2,124.61
1,3,2,6,387.96
1,3,3,4,597.71
1,3,4,1,157.53
1,3,5,7,752.35
1,3,1,5,397.91
1,3,2,0,0
1,3,3,3,277.18
1,3,4,5,843.52
1,3,5,8,682.63
1,3,1,5,432.15
1,3,2,1,64.47
1,3,3,2,244.51
1,3,4,1,139.42
1,3,5,3,320.17
1,3,1,2,182.53
1,3,2,6,205.84
1,3,3,1,68.27
1,3,4,5,877.95
1,3,5,5,469.3
0,1,1,3,208.42
0,1,2,7,463.73
0,1,3,2,144.19
0,1,4,2,314.68
0,1,5,7,738.05
0,1,1,3,235.77
0,1,2,9,930.5
0,1,3,1,74.58
0,1,4,0,0
0,1,5,5,477.3
0,1,1,4,334.95
0,1,2,8,383.23
0,1,3,5,314.29
0,1,4,2,285
0,1,5,3,258.95
0,1,1,3,193.16
0,1,2,11,764.8
0,1,3,0,0
0,1,4,1,163.52
0,1,5,2,160.97
0,1,1,7,661.64
0,1,2,6,306.81
0,1,3,4,282.1
0,1,4,1,201.12
0,1,5,2,201.31
0,1,1,3,235.95
0,1,2,6,559.7
0,1,3,0,0
0,1,4,5,973.56
0,1,5,1,82.4
0,1,1,3,264.78
0,1,2,9,456.76
0,1,3,0,0
0,1,4,0,0
0,1,5,6,547.05
0,1,1,3,198.3
0,1,2,7,593.49
0,1,3,1,151.19
0,1,4,1,188.04
0,1,5,6,458.56
0,1,1,3,264.53
0,1,2,10,919.31
0,1,3,1,111.05
0,1,4,1,202.96
0,1,5,1,99.31
0,1,1,4,361.18
0,1,2,8,649.7
0,1,3,1,100.94
0,1,4,3,372.97
0,1,5,6,320.67
0,1,1,4,294.19
0,1,2,9,878.2
0,1,3,5,718.21
0,1,4,1,111.68
0,1,5,8,662.92
0,1,1,5,420.19
0,1,2,10,576.5
0,1,3,2,197.79
0,1,4,2,232.6
0,1,5,6,400.54
0,1,1,5,368.89
0,1,2,11,522.15
0,1,3,4,498.44
0,1,4,3,351.82
0,1,5,6,476.67
0,1,1,5,280.66
0,1,2,9,506.97
0,1,3,2,139.96
0,1,4,0,0
0,1,5,3,267.06
0,1,1,6,531.04
0,1,2,9,892.28
0,1,3,2,167.55
0,1,4,3,509.71
0,1,5,3,183.86
0,1,1,6,429.26
0,1,2,9,673.34
0,1,3,4,509.21
0,1,4,2,241.74
0,1,5,3,302.3
0,1,1,4,358.65
0,1,2,9,479.42
0,1,3,2,120.65
0,1,4,0,0
0,1,5,6,590.11
0,1,1,4,234.85
0,1,2,9,828.23
0,1,3,3,204.89
0,1,4,1,141.32
0,1,5,1,54.21
0,1,1,3,173.72
0,1,2,3,218.61
0,1,3,2,108.46
0,1,4,4,607.86
0,1,5,3,286.52
0,1,1,2,149.89
0,1,2,10,551.17
0,1,3,1,96.59
0,1,4,2,343.87
0,1,5,2,119.11
0,1,1,3,266.61
0,1,2,7,676.8
0,1,3,5,726.03
0,1,4,5,726.79
0,1,5,5,422.53
0,1,1,5,335.69
0,1,2,2,164.76
0,1,3,2,246.6
0,1,4,2,234.98
0,1,5,5,310.25
0,1,1,4,336.07
0,1,2,7,672.55
0,1,3,3,401.35
0,1,4,1,178.84
0,1,5,3,168.42
0,1,1,5,360.99
0,1,2,7,304.53
0,1,3,3,342.25
0,1,4,1,169.78
0,1,5,6,490.74
1,4,1,0,0
1,4,2,10,858.23
1,4,3,0,0
1,4,4,0,0
1,4,5,6,480.56
1,4,1,0,0
1,4,2,6,380.14
1,4,3,1,87.5
1,4,4,0,0
1,4,5,6,548.78
1,4,1,1,65.09
1,4,2,1,90.42
1,4,3,0,0
1,4,4,2,242.21
1,4,5,8,503.91
1,4,1,2,143.16
1,4,2,6,430.14
1,4,3,2,298.92
1,4,4,2,256.09
1,4,5,4,282.17
1,4,1,0,0
1,4,2,7,499.72
1,4,3,2,227.78
1,4,4,0,0
1,4,5,6,481.45
1,4,1,4,327.71
1,4,2,5,413.52
1,4,3,0,0
1,4,4,2,277.11
1,4,5,0,0
1,4,1,5,339.83
1,4,2,5,290.07
1,4,3,0,0
1,4,4,0,0
1,4,5,2,135.18
1,4,1,1,66.07
1,4,2,5,186.92
1,4,3,0,0
1,4,4,0,0
1,4,5,7,423.39
1,4,1,1,65.6
1,4,2,10,390.49
1,4,3,0,0
1,4,4,4,586.28
1,4,5,4,268.64
1,4,1,0,0
1,4,2,4,164.53
1,4,3,1,51.73
1,4,4,0,0
1,4,5,1,52.94
1,4,1,0,0
1,4,2,8,432.65
1,4,3,0,0
1,4,4,3,572.87
1,4,5,6,468.57
1,4,1,0,0
1,4,2,3,224.09
1,4,3,0,0
1,4,4,1,130.89
1,4,5,0,0
1,4,1,0,0
1,4,2,9,572.19
1,4,3,1,58.22
1,4,4,0,0
1,4,5,5,382.41
1,4,1,0,0
1,4,2,1,45
1,4,3,0,0
1,4,4,0,0
1,4,5,4,243.78
1,4,1,2,124.04
1,4,2,8,478.87
1,4,3,3,449.7
1,4,4,0,0
1,4,5,6,379.38
1,4,1,0,0
1,4,2,7,624.48
1,4,3,0,0
1,4,4,1,118.23
1,4,5,5,294.37
1,4,1,5,382.33
1,4,2,8,631.86
1,4,3,0,0
1,4,4,3,580.47
1,4,5,2,166.21
1,4,1,0,0
1,4,2,9,456.16
1,4,3,0,0
1,4,4,3,330.93
1,4,5,5,418.47
1,4,1,4,252.03
1,4,2,7,596.26
1,4,3,0,0
1,4,4,1,172.52
1,4,5,4,364.43
1,4,1,0,0
1,4,2,8,535.3
1,4,3,0,0
1,4,4,0,0
1,4,5,4,334.59
1,4,1,1,62.17
1,4,2,10,509.69
1,4,3,0,0
1,4,4,1,163.97
1,4,5,4,215.64
1,4,1,0,0
1,4,2,8,360.75
1,4,3,0,0
1,4,4,1,111.76
1,4,5,0,0
1,4,1,1,68.82
1,4,2,7,617.92
1,4,3,0,0
1,4,4,0,0
1,4,5,4,236.79
1,4,1,0,0
1,4,2,6,540.46
1,4,3,0,0
1,4,4,1,121.34
1,4,5,1,73.84
0,3,1,2,141.35
0,3,2,6,559.77
0,3,3,4,298.81
0,3,4,3,393.09
0,3,5,4,225.79
0,3,1,4,235.61
0,3,2,11,487.52
0,3,3,1,118.67
0,3,4,3,607.11
0,3,5,5,405.43
0,3,1,1,57.54
0,3,2,9,588.37
0,3,3,3,243.77
0,3,4,2,281.02
0,3,5,4,214.07
0,3,1,5,234.74
0,3,2,7,263.46
0,3,3,2,111.77
0,3,4,0,0
0,3,5,1,71.08
0,3,1,4,235.42
0,3,2,7,416.75
0,3,3,3,370.19
0,3,4,2,385.39
0,3,5,4,262.17
0,3,1,3,178.1
0,3,2,10,947.79
0,3,3,2,129.93
0,3,4,3,315.92
0,3,5,7,641.61
0,3,1,5,369.69
0,3,2,8,520.41
0,3,3,2,178.18
0,3,4,1,104.03
0,3,5,3,184.77
0,3,1,5,265.68
0,3,2,10,788.18
0,3,3,2,195.11
0,3,4,1,193.02
0,3,5,7,388.87
0,3,1,3,237.03
0,3,2,10,573.58
0,3,3,2,300.48
0,3,4,0,0
0,3,5,2,176.72
0,3,1,2,159.57
0,3,2,9,400.04
0,3,3,0,0
0,3,4,1,106.09
0,3,5,6,483.06
0,3,1,3,244.54
0,3,2,8,397.5
0,3,3,1,144.27
0,3,4,0,0
0,3,5,6,371.9
0,3,1,3,201.81
0,3,2,1,58.62
0,3,3,0,0
0,3,4,2,399.27
0,3,5,2,148.86
0,3,1,1,60.41
0,3,2,9,736.88
0,3,3,0,0
0,3,4,0,0
0,3,5,6,329.08
0,3,1,3,148.35
0,3,2,7,487.83
0,3,3,1,101.73
0,3,4,2,338.79
0,3,5,3,292.78
0,3,1,0,0
0,3,2,6,399.64
0,3,3,0,0
0,3,4,0,0
0,3,5,6,312.9
0,3,1,5,252.52
0,3,2,9,782.35
0,3,3,2,217.97
0,3,4,0,0
0,3,5,6,510.21
0,3,1,2,120.33
0,3,2,9,864.61
0,3,3,1,113.33
0,3,4,1,134.41
0,3,5,7,585.06
0,3,1,4,178.42
0,3,2,10,723.24
0,3,3,4,584.84
0,3,4,1,179.81
0,3,5,3,209.68
0,3,1,5,332.11
0,3,2,8,754.3
0,3,3,2,218.06
0,3,4,1,150.64
0,3,5,3,165.04
0,3,1,5,400.87
0,3,2,8,704.96
0,3,3,2,185.9
0,3,4,1,186.57
0,3,5,7,573.39
0,3,1,2,130.07
0,3,2,10,561.21
0,3,3,5,600.33
0,3,4,5,957.25
0,3,5,1,63.5
0,3,1,2,116.84
0,3,2,8,660.2
0,3,3,0,0
0,3,4,1,134.75
0,3,5,3,280.48
0,3,1,5,425.65
0,3,2,10,739.7
0,3,3,2,200.59
0,3,4,3,489.42
0,3,5,7,665.8
0,3,1,3,190.12
0,3,2,7,496.47
0,3,3,1,96.77
0,3,4,0,0
0,3,5,4,333.43
0,3,1,2,176.05
0,3,2,7,439.16
0,3,3,2,286.39
0,3,4,0,0
0,3,5,5,416.34
0,3,1,5,373.7
0,3,2,10,713.85
0,3,3,2,224.67
0,3,4,1,176.03
0,3,5,7,399.78
0,3,1,1,71.16
0,3,2,8,545.54
0,3,3,1,126.48
0,3,4,2,227.21
0,3,5,5,465.84
0,3,1,0,0
0,3,2,3,100.19
0,3,3,3,156.79
0,3,4,3,428.8
0,3,5,4,420.85
0,3,1,3,159.03
0,3,2,10,511.32
0,3,3,0,0
0,3,4,3,410.66
0,3,5,6,627.88
0,3,1,1,70.76
0,3,2,6,488.39
0,3,3,1,94.3
0,3,4,0,0
0,3,5,6,401.73
0,3,1,3,207.43
0,3,2,9,848.69
0,3,3,2,227.82
0,3,4,2,220.92
0,3,5,4,300.37
0,3,1,1,52.2
0,3,2,8,569.43
0,3,3,3,178.31
0,3,4,1,150.96
0,3,5,3,266.13
0,3,1,3,163.64
0,3,2,6,393.09
0,3,3,1,72.48
0,3,4,1,163.06
0,3,5,3,291.83
0,3,1,1,66.97
0,3,2,6,469.67
0,3,3,2,179.46
0,3,4,0,0
0,3,5,6,490.6
0,3,1,1,75.88
0,3,2,6,417.27
0,3,3,3,222.36
0,3,4,0,0
0,3,5,2,159.36
0,3,1,1,53.89
0,3,2,8,417.99
0,3,3,1,85.09
0,3,4,1,198.06
0,3,5,2,175.96
0,3,1,1,66.51
0,3,2,11,629.82
0,3,3,3,402.4
0,3,4,2,280.52
0,3,5,4,269.94
0,3,1,0,0
0,3,2,7,594.41
0,3,3,1,75.26
0,3,4,4,459.71
0,3,5,2,150.09
0,3,1,1,52.19
0,3,2,3,258.41
0,3,3,1,87.09
0,3,4,0,0
0,3,5,2,203.49
0,3,1,1,84.27
0,3,2,11,871.53
0,3,3,1,66.69
0,3,4,0,0
0,3,5,3,217.99
0,3,1,0,0
0,3,2,0,0
0,3,3,1,146.96
0,3,4,0,0
0,3,5,6,603
0,3,1,0,0
0,3,2,3,108.45
0,3,3,0,0
0,3,4,1,144.03
0,3,5,3,199.23
0,3,1,1,58
0,3,2,8,467.5
0,3,3,2,233.8
0,3,4,1,157.72
0,3,5,0,0
0,3,1,1,52.77
0,3,2,9,400.34
0,3,3,2,145.99
0,3,4,1,189.72
0,3,5,6,494.8
0,3,1,0,0
0,3,2,4,191.88
0,3,3,1,113.83
0,3,4,1,158
0,3,5,6,621.06
0,3,1,3,183
0,3,2,3,217.55
0,3,3,3,177.69
0,3,4,0,0
0,3,5,3,268.98
0,3,1,3,224.26
0,3,2,9,924.47
0,3,3,3,228.94
0,3,4,1,136.03
0,3,5,1,78.37
0,3,1,5,332.76
0,3,2,5,358.05
0,3,3,3,458.31
0,3,4,0,0
0,3,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,3,324.13
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,7,347.44
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,1,46.48
0,5,3,1,95.68
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,1,91.26
0,5,2,1,67.33
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,1,47.6
0,5,2,0,0
0,5,3,0,0
0,5,4,2,299.81
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,2,285.43
0,5,4,1,196.26
0,5,5,1,82.27
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,1,161.77
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,5,671.83
0,5,4,0,0
0,5,5,1,53.08
0,5,1,0,0
0,5,2,2,123.13
0,5,3,3,176.97
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,1,145.35
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,2,68.9
0,5,3,1,106.67
0,5,4,0,0
0,5,5,4,353.22
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,3,211.98
0,5,3,0,0
0,5,4,1,101.82
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,2,130.81
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,2,122.84
0,5,4,1,138.19
0,5,5,0,0
0,5,1,0,0
0,5,2,0,0
0,5,3,0,0
0,5,4,0,0
0,5,5,0,0
0,2,1,4,317.81
0,2,2,9,643.58
0,2,3,1,141.71
0,2,4,0,0
0,2,5,3,297.19
0,2,1,4,300.14
0,2,2,9,721.64
0,2,3,3,455.4
0,2,4,1,138.49
0,2,5,3,163.73
0,2,1,2,127.55
0,2,2,2,141.94
0,2,3,3,176.65
0,2,4,1,117.5
0,2,5,5,404.71
0,2,1,0,0
0,2,2,10,866.76
0,2,3,1,111.03
0,2,4,0,0
0,2,5,1,81.59
0,2,1,3,205.94
0,2,2,3,229.14
0,2,3,0,0
0,2,4,1,126.5
0,2,5,6,581.69
0,2,1,1,52.64
0,2,2,9,506.23
0,2,3,1,79.55
0,2,4,3,349.66
0,2,5,4,207.2
0,2,1,1,72.44
0,2,2,9,792.5
0,2,3,1,56.5
0,2,4,1,155.59
0,2,5,7,676.4
0,2,1,5,439.89
0,2,2,5,456.64
0,2,3,3,194.2
0,2,4,0,0
0,2,5,6,458.9
0,2,1,5,383.16
0,2,2,10,389.16
0,2,3,5,341.88
0,2,4,5,731.25
0,2,5,4,229.89
0,2,1,2,100.85
0,2,2,9,441.99
0,2,3,0,0
0,2,4,4,751.85
0,2,5,7,576.69
0,2,1,4,280.76
0,2,2,10,705.76
0,2,3,3,346.08
0,2,4,4,674.28
0,2,5,2,123.56
0,2,1,1,67.98
0,2,2,9,472.89
0,2,3,0,0
0,2,4,3,579.65
0,2,5,2,117.01
0,2,1,2,119.7
0,2,2,6,303.45
0,2,3,3,391.46
0,2,4,0,0
0,2,5,6,361.93
0,2,1,5,338.21
0,2,2,8,706.06
0,2,3,3,402.38
0,2,4,0,0
0,2,5,5,325.64
0,2,1,3,218.89
0,2,2,10,797.86
0,2,3,4,276.4
0,2,4,4,650.84
0,2,5,2,130.58
0,2,1,5,431.64
0,2,2,7,395.41
0,2,3,2,176.39
0,2,4,2,254.8
0,2,5,4,367.43
0,2,1,1,79.83
0,2,2,9,734.85
0,2,3,1,95
0,2,4,1,136.86
0,2,5,2,156
0,2,1,1,51.54
0,2,2,7,565.54
0,2,3,1,124.29
0,2,4,1,161.94
0,2,5,3,198.56
0,2,1,2,124.61
0,2,2,9,374.5
0,2,3,1,142.28
0,2,4,2,291.93
0,2,5,5,325.32
0,2,1,2,128.68
0,2,2,9,348.2
0,2,3,3,337.18
0,2,4,4,543.14
0,2,5,3,210.62
0,2,1,5,390.89
0,2,2,6,562.25
0,2,3,4,378.55
0,2,4,1,171.52
0,2,5,5,391.32
0,2,1,1,81.1
0,2,2,9,463.97
0,2,3,3,328.54
0,2,4,2,400.33
0,2,5,2,131.62
0,2,1,4,360.02
0,2,2,3,263.05
0,2,3,3,276.73
0,2,4,3,467.37
0,2,5,5,389.92
0,2,1,0,0
0,2,2,9,557.28
0,2,3,1,58.74
0,2,4,1,141.76
0,2,5,5,357.28
1,2,1,0,0
1,2,2,0,0
1,2,3,0,0
1,2,4,1,161.85
1,2,5,1,72.19
1,2,1,0,0
1,2,2,5,282.55
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,0,0
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,0,0
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,4,320.83
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,0,0
1,2,3,0,0
1,2,4,0,0
1,2,5,2,195.52
1,2,1,0,0
1,2,2,4,310.42
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,0,0
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,0,0
1,2,3,0,0
1,2,4,0,0
1,2,5,1,60.86
1,2,1,0,0
1,2,2,4,166.05
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,3,100.64
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,0,0
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,0,0
1,2,3,0,0
1,2,4,1,160.69
1,2,5,0,0
1,2,1,0,0
1,2,2,0,0
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,0,0
1,2,3,0,0
1,2,4,0,0
1,2,5,4,223.85
1,2,1,0,0
1,2,2,6,254.23
1,2,3,0,0
1,2,4,0,0
1,2,5,1,56.16
1,2,1,0,0
1,2,2,5,134.44
1,2,3,0,0
1,2,4,0,0
1,2,5,1,61.28
1,2,1,0,0
1,2,2,0,0
1,2,3,0,0
1,2,4,0,0
1,2,5,1,61.59
1,2,1,0,0
1,2,2,9,739.08
1,2,3,0,0
1,2,4,0,0
1,2,5,2,115.63
1,2,1,0,0
1,2,2,0,0
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,2,146.85
1,2,3,0,0
1,2,4,0,0
1,2,5,3,170.7
1,2,1,0,0
1,2,2,2,63.65
1,2,3,0,0
1,2,4,0,0
1,2,5,4,209.09
1,2,1,0,0
1,2,2,1,36.65
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,2,1,0,0
1,2,2,4,99.04
1,2,3,0,0
1,2,4,0,0
1,2,5,0,0
1,3,1,1,65.96
1,3,2,3,262.37
1,3,3,2,216.8
1,3,4,0,0
1,3,5,4,218.46
1,3,1,1,70.28
1,3,2,3,168.78
1,3,3,1,122.49
1,3,4,1,146.86
1,3,5,0,0
1,3,1,5,350.27
1,3,2,9,464.75
1,3,3,2,202.73
1,3,4,4,436.26
1,3,5,3,164.5
1,3,1,0,0
1,3,2,9,459.91
1,3,3,1,102.63
1,3,4,1,134.31
1,3,5,2,132.73
1,3,1,1,46.61
1,3,2,7,475.6
1,3,3,0,0
1,3,4,0,0
1,3,5,6,457.45
1,3,1,3,251.07
1,3,2,0,0
1,3,3,1,92.61
1,3,4,0,0
1,3,5,4,317.9
1,3,1,0,0
1,3,2,0,0
1,3,3,3,336.21
1,3,4,0,0
1,3,5,0,0
1,3,1,2,166.25
1,3,2,1,80.08
1,3,3,3,404.88
1,3,4,0,0
1,3,5,2,142.3
1,3,1,0,0
1,3,2,12,428.53
1,3,3,0,0
1,3,4,3,533.6
1,3,5,6,421.61
1,3,1,1,73.81
1,3,2,10,448.88
1,3,3,1,149.69
1,3,4,1,136.57
1,3,5,4,287.74
1,3,1,3,150.56
1,3,2,6,390.86
1,3,3,3,306.95
1,3,4,2,338.49
1,3,5,5,411.14
1,3,1,3,240.48
1,3,2,3,249.8
1,3,3,1,111.4
1,3,4,2,370.1
1,3,5,1,97.21
1,3,1,5,419.81
1,3,2,7,473.59
1,3,3,2,287.02
1,3,4,4,692.79
1,3,5,1,70.31
1,3,1,4,231.55
1,3,2,5,391.58
1,3,3,2,166.4
1,3,4,0,0
1,3,5,4,275.82
1,3,1,2,111.39
1,3,2,5,233.49
1,3,3,1,64.96
1,3,4,0,0
1,3,5,0,0
1,3,1,2,145.06
1,3,2,9,517.49
1,3,3,2,307.8
1,3,4,4,549.61
1,3,5,1,96.27
